,team_1,team_2,bo3_result,date,championship,map,score_1,score_2,players_t1,players_t2,kd_t1,kd_t2
0,Imperial,00NATION,2 - 0,Results for January 20th 2023,ESL Pro League Season 17 Conference South America,Nuke,16,3,chelo,dumau,25-12,8-16
1,Imperial,00NATION,2 - 0,Results for January 20th 2023,ESL Pro League Season 17 Conference South America,Nuke,16,3,VINI,nqz,21-8,10-15
2,Imperial,00NATION,2 - 0,Results for January 20th 2023,ESL Pro League Season 17 Conference South America,Nuke,16,3,FalleN,coldzera,13-5,11-19
3,Imperial,00NATION,2 - 0,Results for January 20th 2023,ESL Pro League Season 17 Conference South America,Nuke,16,3,JOTA,TACO,13-9,8-18
4,Imperial,00NATION,2 - 0,Results for January 20th 2023,ESL Pro League Season 17 Conference South America,Nuke,16,3,boltz,latto,12-9,6-17
5,Imperial,00NATION,2 - 0,Results for January 20th 2023,ESL Pro League Season 17 Conference South America,Overpass,16,10,FalleN,dumau,24-12,19-19
6,Imperial,00NATION,2 - 0,Results for January 20th 2023,ESL Pro League Season 17 Conference South America,Overpass,16,10,VINI,coldzera,16-15,16-19
7,Imperial,00NATION,2 - 0,Results for January 20th 2023,ESL Pro League Season 17 Conference South America,Overpass,16,10,chelo,latto,20-16,11-19
8,Imperial,00NATION,2 - 0,Results for January 20th 2023,ESL Pro League Season 17 Conference South America,Overpass,16,10,JOTA,nqz,17-14,17-20
9,Imperial,00NATION,2 - 0,Results for January 20th 2023,ESL Pro League Season 17 Conference South America,Overpass,16,10,boltz,TACO,18-17,11-18
10,Imperial,Cloud9,0 - 2,Results for November 2nd 2022,IEM Rio Major 2022 Challengers Stage,Overpass,15,19,fer,sh1ro,24-24,28-18
11,Imperial,Cloud9,0 - 2,Results for November 2nd 2022,IEM Rio Major 2022 Challengers Stage,Overpass,15,19,VINI,HObbit,21-21,23-23
12,Imperial,Cloud9,0 - 2,Results for November 2nd 2022,IEM Rio Major 2022 Challengers Stage,Overpass,15,19,chelo,Ax1Le,22-23,19-20
13,Imperial,Cloud9,0 - 2,Results for November 2nd 2022,IEM Rio Major 2022 Challengers Stage,Overpass,15,19,FalleN,nafany,17-22,22-23
14,Imperial,Cloud9,0 - 2,Results for November 2nd 2022,IEM Rio Major 2022 Challengers Stage,Overpass,15,19,boltz,interz,19-23,21-19
15,Imperial,Cloud9,0 - 2,Results for November 2nd 2022,IEM Rio Major 2022 Challengers Stage,Vertigo,19,22,fer,HObbit,31-30,40-28
16,Imperial,Cloud9,0 - 2,Results for November 2nd 2022,IEM Rio Major 2022 Challengers Stage,Vertigo,19,22,chelo,sh1ro,31-33,45-27
17,Imperial,Cloud9,0 - 2,Results for November 2nd 2022,IEM Rio Major 2022 Challengers Stage,Vertigo,19,22,boltz,interz,24-30,19-24
18,Imperial,Cloud9,0 - 2,Results for November 2nd 2022,IEM Rio Major 2022 Challengers Stage,Vertigo,19,22,FalleN,nafany,25-26,25-30
19,Imperial,Cloud9,0 - 2,Results for November 2nd 2022,IEM Rio Major 2022 Challengers Stage,Vertigo,19,22,VINI,Ax1Le,24-30,20-26
20,Imperial,paiN,1 - 2,Results for October 16th 2022,Flow FiReLEAGUE 2022 Global Finals,Dust2,13,16,boltz,biguzera,26-20,27-18
21,Imperial,paiN,1 - 2,Results for October 16th 2022,Flow FiReLEAGUE 2022 Global Finals,Dust2,13,16,fer,zevy,16-20,29-13
22,Imperial,paiN,1 - 2,Results for October 16th 2022,Flow FiReLEAGUE 2022 Global Finals,Dust2,13,16,FalleN,skullz,15-21,20-18
23,Imperial,paiN,1 - 2,Results for October 16th 2022,Flow FiReLEAGUE 2022 Global Finals,Dust2,13,16,chelo,hardzao,14-21,16-19
24,Imperial,paiN,1 - 2,Results for October 16th 2022,Flow FiReLEAGUE 2022 Global Finals,Dust2,13,16,VINI,PKL,12-20,10-17
25,Imperial,paiN,1 - 2,Results for October 16th 2022,Flow FiReLEAGUE 2022 Global Finals,Overpass,16,14,chelo,biguzera,24-22,25-18
26,Imperial,paiN,1 - 2,Results for October 16th 2022,Flow FiReLEAGUE 2022 Global Finals,Overpass,16,14,fer,skullz,21-17,18-17
27,Imperial,paiN,1 - 2,Results for October 16th 2022,Flow FiReLEAGUE 2022 Global Finals,Overpass,16,14,boltz,PKL,16-15,17-20
28,Imperial,paiN,1 - 2,Results for October 16th 2022,Flow FiReLEAGUE 2022 Global Finals,Overpass,16,14,FalleN,zevy,19-19,17-19
29,Imperial,paiN,1 - 2,Results for October 16th 2022,Flow FiReLEAGUE 2022 Global Finals,Overpass,16,14,VINI,hardzao,13-20,16-19
30,Imperial,paiN,1 - 2,Results for October 16th 2022,Flow FiReLEAGUE 2022 Global Finals,Vertigo,6,16,fer,biguzera,19-17,23-12
31,Imperial,paiN,1 - 2,Results for October 16th 2022,Flow FiReLEAGUE 2022 Global Finals,Vertigo,6,16,chelo,PKL,15-17,22-12
32,Imperial,paiN,1 - 2,Results for October 16th 2022,Flow FiReLEAGUE 2022 Global Finals,Vertigo,6,16,boltz,hardzao,10-15,17-13
33,Imperial,paiN,1 - 2,Results for October 16th 2022,Flow FiReLEAGUE 2022 Global Finals,Vertigo,6,16,FalleN,skullz,10-17,11-11
34,Imperial,paiN,1 - 2,Results for October 16th 2022,Flow FiReLEAGUE 2022 Global Finals,Vertigo,6,16,VINI,zevy,9-18,11-15
35,Imperial,Isurus,2 - 0,Results for October 15th 2022,Flow FiReLEAGUE 2022 Global Finals,Dust2,16,14,chelo,luchov,30-18,24-21
36,Imperial,Isurus,2 - 0,Results for October 15th 2022,Flow FiReLEAGUE 2022 Global Finals,Dust2,16,14,fer,reversive,24-19,19-20
37,Imperial,Isurus,2 - 0,Results for October 15th 2022,Flow FiReLEAGUE 2022 Global Finals,Dust2,16,14,VINI,meyern,19-17,21-21
38,Imperial,Isurus,2 - 0,Results for October 15th 2022,Flow FiReLEAGUE 2022 Global Finals,Dust2,16,14,FalleN,Noktse,17-19,18-20
39,Imperial,Isurus,2 - 0,Results for October 15th 2022,Flow FiReLEAGUE 2022 Global Finals,Dust2,16,14,boltz,deco,12-24,15-20
40,Imperial,Isurus,2 - 0,Results for October 15th 2022,Flow FiReLEAGUE 2022 Global Finals,Overpass,16,12,VINI,luchov,28-18,21-19
41,Imperial,Isurus,2 - 0,Results for October 15th 2022,Flow FiReLEAGUE 2022 Global Finals,Overpass,16,12,FalleN,meyern,21-13,19-22
42,Imperial,Isurus,2 - 0,Results for October 15th 2022,Flow FiReLEAGUE 2022 Global Finals,Overpass,16,12,boltz,Noktse,20-15,17-21
43,Imperial,Isurus,2 - 0,Results for October 15th 2022,Flow FiReLEAGUE 2022 Global Finals,Overpass,16,12,fer,reversive,21-14,7-19
44,Imperial,Isurus,2 - 0,Results for October 15th 2022,Flow FiReLEAGUE 2022 Global Finals,Overpass,16,12,chelo,deco,12-16,12-22
45,Imperial,Complexity,2 - 1,Results for October 10th 2022,IEM Road to Rio 2022 Americas RMR,Inferno,16,13,FalleN,floppy,23-14,18-17
46,Imperial,Complexity,2 - 1,Results for October 10th 2022,IEM Road to Rio 2022 Americas RMR,Inferno,16,13,VINI,hallzerk,26-15,17-18
47,Imperial,Complexity,2 - 1,Results for October 10th 2022,IEM Road to Rio 2022 Americas RMR,Inferno,16,13,chelo,FaNg,20-16,15-20
48,Imperial,Complexity,2 - 1,Results for October 10th 2022,IEM Road to Rio 2022 Americas RMR,Inferno,16,13,fer,Grim,20-15,12-21
49,Imperial,Complexity,2 - 1,Results for October 10th 2022,IEM Road to Rio 2022 Americas RMR,Inferno,16,13,boltz,JT,9-17,14-24
50,Imperial,Complexity,2 - 1,Results for October 10th 2022,IEM Road to Rio 2022 Americas RMR,Nuke,11,16,boltz,Grim,17-18,20-17
51,Imperial,Complexity,2 - 1,Results for October 10th 2022,IEM Road to Rio 2022 Americas RMR,Nuke,11,16,VINI,hallzerk,24-19,21-15
52,Imperial,Complexity,2 - 1,Results for October 10th 2022,IEM Road to Rio 2022 Americas RMR,Nuke,11,16,chelo,FaNg,19-16,19-19
53,Imperial,Complexity,2 - 1,Results for October 10th 2022,IEM Road to Rio 2022 Americas RMR,Nuke,11,16,FalleN,floppy,18-16,18-23
54,Imperial,Complexity,2 - 1,Results for October 10th 2022,IEM Road to Rio 2022 Americas RMR,Nuke,11,16,fer,JT,14-22,13-18
55,Imperial,Complexity,2 - 1,Results for October 10th 2022,IEM Road to Rio 2022 Americas RMR,Overpass,22,20,chelo,FaNg,40-30,36-29
56,Imperial,Complexity,2 - 1,Results for October 10th 2022,IEM Road to Rio 2022 Americas RMR,Overpass,22,20,FalleN,Grim,30-22,33-30
57,Imperial,Complexity,2 - 1,Results for October 10th 2022,IEM Road to Rio 2022 Americas RMR,Overpass,22,20,fer,floppy,27-29,26-28
58,Imperial,Complexity,2 - 1,Results for October 10th 2022,IEM Road to Rio 2022 Americas RMR,Overpass,22,20,VINI,hallzerk,24-26,24-28
59,Imperial,Complexity,2 - 1,Results for October 10th 2022,IEM Road to Rio 2022 Americas RMR,Overpass,22,20,boltz,JT,21-29,17-27
60,Imperial,paiN,2 - 0,Results for October 9th 2022,IEM Road to Rio 2022 Americas RMR,Vertigo,16,14,chelo,skullz,29-19,23-19
61,Imperial,paiN,2 - 0,Results for October 9th 2022,IEM Road to Rio 2022 Americas RMR,Vertigo,16,14,FalleN,hardzao,22-16,21-23
62,Imperial,paiN,2 - 0,Results for October 9th 2022,IEM Road to Rio 2022 Americas RMR,Vertigo,16,14,fer,zevy,21-21,16-17
63,Imperial,paiN,2 - 0,Results for October 9th 2022,IEM Road to Rio 2022 Americas RMR,Vertigo,16,14,boltz,biguzera,18-17,15-25
64,Imperial,paiN,2 - 0,Results for October 9th 2022,IEM Road to Rio 2022 Americas RMR,Vertigo,16,14,VINI,PKL,14-17,15-20
65,Imperial,paiN,2 - 0,Results for October 9th 2022,IEM Road to Rio 2022 Americas RMR,Overpass,19,16,chelo,biguzera,30-29,26-23
66,Imperial,paiN,2 - 0,Results for October 9th 2022,IEM Road to Rio 2022 Americas RMR,Overpass,19,16,FalleN,PKL,29-21,27-21
67,Imperial,paiN,2 - 0,Results for October 9th 2022,IEM Road to Rio 2022 Americas RMR,Overpass,19,16,boltz,skullz,26-19,22-23
68,Imperial,paiN,2 - 0,Results for October 9th 2022,IEM Road to Rio 2022 Americas RMR,Overpass,19,16,VINI,hardzao,17-24,21-25
69,Imperial,paiN,2 - 0,Results for October 9th 2022,IEM Road to Rio 2022 Americas RMR,Overpass,19,16,fer,zevy,17-23,20-27
70,Imperial,Nouns,2 - 0,Results for October 8th 2022,IEM Road to Rio 2022 Americas RMR,Inferno,22,18,FalleN,jeorgesnorts,31-18,36-24
71,Imperial,Nouns,2 - 0,Results for October 8th 2022,IEM Road to Rio 2022 Americas RMR,Inferno,22,18,chelo,Bwills,31-28,24-24
72,Imperial,Nouns,2 - 0,Results for October 8th 2022,IEM Road to Rio 2022 Americas RMR,Inferno,22,18,fer,cxzi,26-26,25-31
73,Imperial,Nouns,2 - 0,Results for October 8th 2022,IEM Road to Rio 2022 Americas RMR,Inferno,22,18,VINI,JazzPimp,24-23,19-30
74,Imperial,Nouns,2 - 0,Results for October 8th 2022,IEM Road to Rio 2022 Americas RMR,Inferno,22,18,boltz,cynic,22-26,13-26
75,Imperial,Nouns,2 - 0,Results for October 8th 2022,IEM Road to Rio 2022 Americas RMR,Overpass,16,10,VINI,cynic,27-14,27-17
76,Imperial,Nouns,2 - 0,Results for October 8th 2022,IEM Road to Rio 2022 Americas RMR,Overpass,16,10,boltz,cxzi,21-19,17-18
77,Imperial,Nouns,2 - 0,Results for October 8th 2022,IEM Road to Rio 2022 Americas RMR,Overpass,16,10,chelo,Bwills,16-16,15-20
78,Imperial,Nouns,2 - 0,Results for October 8th 2022,IEM Road to Rio 2022 Americas RMR,Overpass,16,10,FalleN,JazzPimp,16-14,13-19
79,Imperial,Nouns,2 - 0,Results for October 8th 2022,IEM Road to Rio 2022 Americas RMR,Overpass,16,10,fer,jeorgesnorts,14-17,8-20
80,Imperial,TeamOne,2 - 1,Results for October 8th 2022,IEM Road to Rio 2022 Americas RMR,Mirage,16,12,fer,iDk,26-16,25-18
81,Imperial,TeamOne,2 - 1,Results for October 8th 2022,IEM Road to Rio 2022 Americas RMR,Mirage,16,12,chelo,trk,20-16,18-20
82,Imperial,TeamOne,2 - 1,Results for October 8th 2022,IEM Road to Rio 2022 Americas RMR,Mirage,16,12,boltz,pesadelo,18-18,15-20
83,Imperial,TeamOne,2 - 1,Results for October 8th 2022,IEM Road to Rio 2022 Americas RMR,Mirage,16,12,FalleN,malbsMd,20-15,15-21
84,Imperial,TeamOne,2 - 1,Results for October 8th 2022,IEM Road to Rio 2022 Americas RMR,Mirage,16,12,VINI,Maluk3,17-18,10-22
85,Imperial,TeamOne,2 - 1,Results for October 8th 2022,IEM Road to Rio 2022 Americas RMR,Inferno,16,19,fer,iDk,28-24,34-24
86,Imperial,TeamOne,2 - 1,Results for October 8th 2022,IEM Road to Rio 2022 Americas RMR,Inferno,16,19,boltz,Maluk3,23-23,21-18
87,Imperial,TeamOne,2 - 1,Results for October 8th 2022,IEM Road to Rio 2022 Americas RMR,Inferno,16,19,chelo,malbsMd,23-23,19-27
88,Imperial,TeamOne,2 - 1,Results for October 8th 2022,IEM Road to Rio 2022 Americas RMR,Inferno,16,19,FalleN,trk,20-21,19-23
89,Imperial,TeamOne,2 - 1,Results for October 8th 2022,IEM Road to Rio 2022 Americas RMR,Inferno,16,19,VINI,pesadelo,19-25,22-22
90,Imperial,TeamOne,2 - 1,Results for October 8th 2022,IEM Road to Rio 2022 Americas RMR,Overpass,16,11,chelo,Maluk3,27-15,21-19
91,Imperial,TeamOne,2 - 1,Results for October 8th 2022,IEM Road to Rio 2022 Americas RMR,Overpass,16,11,boltz,pesadelo,21-17,16-21
92,Imperial,TeamOne,2 - 1,Results for October 8th 2022,IEM Road to Rio 2022 Americas RMR,Overpass,16,11,fer,iDk,22-17,17-18
93,Imperial,TeamOne,2 - 1,Results for October 8th 2022,IEM Road to Rio 2022 Americas RMR,Overpass,16,11,FalleN,trk,16-13,14-20
94,Imperial,TeamOne,2 - 1,Results for October 8th 2022,IEM Road to Rio 2022 Americas RMR,Overpass,16,11,VINI,malbsMd,13-19,13-22
95,Imperial,paiN,1 - 2,Results for September 4th 2022,ESL Challenger Melbourne 2022,Overpass,17,19,boltz,skullz,25-24,30-23
96,Imperial,paiN,1 - 2,Results for September 4th 2022,ESL Challenger Melbourne 2022,Overpass,17,19,FalleN,biguzera,24-24,28-25
97,Imperial,paiN,1 - 2,Results for September 4th 2022,ESL Challenger Melbourne 2022,Overpass,17,19,VINI,PKL,22-23,24-23
98,Imperial,paiN,1 - 2,Results for September 4th 2022,ESL Challenger Melbourne 2022,Overpass,17,19,fer,zevy,23-27,22-26
99,Imperial,paiN,1 - 2,Results for September 4th 2022,ESL Challenger Melbourne 2022,Overpass,17,19,chelo,hardzao,29-25,19-27
100,Imperial,paiN,1 - 2,Results for September 4th 2022,ESL Challenger Melbourne 2022,Nuke,16,7,FalleN,biguzera,24-8,17-18
101,Imperial,paiN,1 - 2,Results for September 4th 2022,ESL Challenger Melbourne 2022,Nuke,16,7,chelo,zevy,20-10,16-19
102,Imperial,paiN,1 - 2,Results for September 4th 2022,ESL Challenger Melbourne 2022,Nuke,16,7,fer,hardzao,17-12,9-17
103,Imperial,paiN,1 - 2,Results for September 4th 2022,ESL Challenger Melbourne 2022,Nuke,16,7,VINI,skullz,22-15,9-22
104,Imperial,paiN,1 - 2,Results for September 4th 2022,ESL Challenger Melbourne 2022,Nuke,16,7,boltz,PKL,13-13,7-20
105,Imperial,paiN,1 - 2,Results for September 4th 2022,ESL Challenger Melbourne 2022,Dust2,12,16,chelo,skullz,21-22,22-11
106,Imperial,paiN,1 - 2,Results for September 4th 2022,ESL Challenger Melbourne 2022,Dust2,12,16,boltz,hardzao,14-17,23-16
107,Imperial,paiN,1 - 2,Results for September 4th 2022,ESL Challenger Melbourne 2022,Dust2,12,16,FalleN,biguzera,16-19,18-14
108,Imperial,paiN,1 - 2,Results for September 4th 2022,ESL Challenger Melbourne 2022,Dust2,12,16,fer,zevy,16-17,19-18
109,Imperial,paiN,1 - 2,Results for September 4th 2022,ESL Challenger Melbourne 2022,Dust2,12,16,VINI,PKL,12-19,12-20
110,Imperial,Entropiq,2 - 0,Results for September 4th 2022,ESL Challenger Melbourne 2022,Overpass,16,11,FalleN,Forester,23-13,22-18
111,Imperial,Entropiq,2 - 0,Results for September 4th 2022,ESL Challenger Melbourne 2022,Overpass,16,11,chelo,El1an,20-17,16-17
112,Imperial,Entropiq,2 - 0,Results for September 4th 2022,ESL Challenger Melbourne 2022,Overpass,16,11,boltz,mir,21-13,19-23
113,Imperial,Entropiq,2 - 0,Results for September 4th 2022,ESL Challenger Melbourne 2022,Overpass,16,11,fer,NickelBack,18-20,13-18
114,Imperial,Entropiq,2 - 0,Results for September 4th 2022,ESL Challenger Melbourne 2022,Overpass,16,11,VINI,Krad,12-18,11-18
115,Imperial,Entropiq,2 - 0,Results for September 4th 2022,ESL Challenger Melbourne 2022,Dust2,16,6,chelo,mir,29-14,17-18
116,Imperial,Entropiq,2 - 0,Results for September 4th 2022,ESL Challenger Melbourne 2022,Dust2,16,6,FalleN,El1an,20-9,11-15
117,Imperial,Entropiq,2 - 0,Results for September 4th 2022,ESL Challenger Melbourne 2022,Dust2,16,6,VINI,Krad,22-12,12-19
118,Imperial,Entropiq,2 - 0,Results for September 4th 2022,ESL Challenger Melbourne 2022,Dust2,16,6,boltz,Forester,8-11,11-19
119,Imperial,Entropiq,2 - 0,Results for September 4th 2022,ESL Challenger Melbourne 2022,Dust2,16,6,fer,NickelBack,11-15,9-19
120,Imperial,Grayhound,2 - 0,Results for September 3rd 2022,ESL Challenger Melbourne 2022,Inferno,16,8,FalleN,INS,22-9,18-20
121,Imperial,Grayhound,2 - 0,Results for September 3rd 2022,ESL Challenger Melbourne 2022,Inferno,16,8,chelo,Sico,21-13,17-17
122,Imperial,Grayhound,2 - 0,Results for September 3rd 2022,ESL Challenger Melbourne 2022,Inferno,16,8,fer,Hatz,17-13,8-18
123,Imperial,Grayhound,2 - 0,Results for September 3rd 2022,ESL Challenger Melbourne 2022,Inferno,16,8,boltz,Liazz,13-10,11-18
124,Imperial,Grayhound,2 - 0,Results for September 3rd 2022,ESL Challenger Melbourne 2022,Inferno,16,8,VINI,aliStair,15-13,4-17
125,Imperial,Grayhound,2 - 0,Results for September 3rd 2022,ESL Challenger Melbourne 2022,Nuke,16,12,VINI,INS,27-16,24-23
126,Imperial,Grayhound,2 - 0,Results for September 3rd 2022,ESL Challenger Melbourne 2022,Nuke,16,12,fer,Liazz,22-18,17-19
127,Imperial,Grayhound,2 - 0,Results for September 3rd 2022,ESL Challenger Melbourne 2022,Nuke,16,12,FalleN,Sico,22-13,15-20
128,Imperial,Grayhound,2 - 0,Results for September 3rd 2022,ESL Challenger Melbourne 2022,Nuke,16,12,chelo,aliStair,17-18,13-18
129,Imperial,Grayhound,2 - 0,Results for September 3rd 2022,ESL Challenger Melbourne 2022,Nuke,16,12,boltz,Hatz,15-16,12-23
130,Imperial,00NATION,0 - 2,Results for July 6th 2022,IEM Cologne 2022 Play-In,Ancient,12,16,fnx,dumau,19-19,26-18
131,Imperial,00NATION,0 - 2,Results for July 6th 2022,IEM Cologne 2022 Play-In,Ancient,12,16,fer,try,15-18,24-16
132,Imperial,00NATION,0 - 2,Results for July 6th 2022,IEM Cologne 2022 Play-In,Ancient,12,16,VINI,latto,15-18,17-15
133,Imperial,00NATION,0 - 2,Results for July 6th 2022,IEM Cologne 2022 Play-In,Ancient,12,16,boltz,TACO,15-19,14-15
134,Imperial,00NATION,0 - 2,Results for July 6th 2022,IEM Cologne 2022 Play-In,Ancient,12,16,FalleN,coldzera,17-19,10-17
135,Imperial,00NATION,0 - 2,Results for July 6th 2022,IEM Cologne 2022 Play-In,Overpass,12,16,fnx,try,18-15,23-12
136,Imperial,00NATION,0 - 2,Results for July 6th 2022,IEM Cologne 2022 Play-In,Overpass,12,16,boltz,latto,19-15,24-11
137,Imperial,00NATION,0 - 2,Results for July 6th 2022,IEM Cologne 2022 Play-In,Overpass,12,16,VINI,coldzera,13-18,17-16
138,Imperial,00NATION,0 - 2,Results for July 6th 2022,IEM Cologne 2022 Play-In,Overpass,12,16,FalleN,TACO,14-19,12-16
139,Imperial,00NATION,0 - 2,Results for July 6th 2022,IEM Cologne 2022 Play-In,Overpass,12,16,fer,dumau,10-20,11-19
140,Imperial,ORDER,2 - 1,Results for July 6th 2022,IEM Cologne 2022 Play-In,Inferno,8,16,FalleN,aliStair,17-15,22-12
141,Imperial,ORDER,2 - 1,Results for July 6th 2022,IEM Cologne 2022 Play-In,Inferno,8,16,boltz,Liazz,16-14,17-11
142,Imperial,ORDER,2 - 1,Results for July 6th 2022,IEM Cologne 2022 Play-In,Inferno,8,16,VINI,Sico,14-19,14-13
143,Imperial,ORDER,2 - 1,Results for July 6th 2022,IEM Cologne 2022 Play-In,Inferno,8,16,fer,INS,13-17,16-15
144,Imperial,ORDER,2 - 1,Results for July 6th 2022,IEM Cologne 2022 Play-In,Inferno,8,16,fnx,Hatz,5-18,14-14
145,Imperial,ORDER,2 - 1,Results for July 6th 2022,IEM Cologne 2022 Play-In,Mirage,16,8,boltz,Hatz,21-13,18-17
146,Imperial,ORDER,2 - 1,Results for July 6th 2022,IEM Cologne 2022 Play-In,Mirage,16,8,fer,Liazz,18-12,15-17
147,Imperial,ORDER,2 - 1,Results for July 6th 2022,IEM Cologne 2022 Play-In,Mirage,16,8,VINI,INS,18-15,13-18
148,Imperial,ORDER,2 - 1,Results for July 6th 2022,IEM Cologne 2022 Play-In,Mirage,16,8,FalleN,aliStair,14-12,13-17
149,Imperial,ORDER,2 - 1,Results for July 6th 2022,IEM Cologne 2022 Play-In,Mirage,16,8,fnx,Sico,12-17,10-14
150,Imperial,ORDER,2 - 1,Results for July 6th 2022,IEM Cologne 2022 Play-In,Nuke,16,11,fer,INS,24-16,18-17
151,Imperial,ORDER,2 - 1,Results for July 6th 2022,IEM Cologne 2022 Play-In,Nuke,16,11,FalleN,Sico,20-17,21-18
152,Imperial,ORDER,2 - 1,Results for July 6th 2022,IEM Cologne 2022 Play-In,Nuke,16,11,VINI,Liazz,21-17,15-18
153,Imperial,ORDER,2 - 1,Results for July 6th 2022,IEM Cologne 2022 Play-In,Nuke,16,11,fnx,aliStair,17-16,17-22
154,Imperial,ORDER,2 - 1,Results for July 6th 2022,IEM Cologne 2022 Play-In,Nuke,16,11,boltz,Hatz,11-18,13-20
155,Imperial,Eternal Fire,1 - 2,Results for June 25th 2022,Roobet Cup 2022,Nuke,16,7,FalleN,Calyx,17-11,16-15
156,Imperial,Eternal Fire,1 - 2,Results for June 25th 2022,Roobet Cup 2022,Nuke,16,7,fer,imoRR,19-10,13-19
157,Imperial,Eternal Fire,1 - 2,Results for June 25th 2022,Roobet Cup 2022,Nuke,16,7,boltz,woxic,18-14,12-16
158,Imperial,Eternal Fire,1 - 2,Results for June 25th 2022,Roobet Cup 2022,Nuke,16,7,fnx,XANTARES,17-12,15-20
159,Imperial,Eternal Fire,1 - 2,Results for June 25th 2022,Roobet Cup 2022,Nuke,16,7,VINI,xfl0ud,17-16,7-18
160,Imperial,Eternal Fire,1 - 2,Results for June 25th 2022,Roobet Cup 2022,Mirage,23,25,FalleN,woxic,43-30,37-28
161,Imperial,Eternal Fire,1 - 2,Results for June 25th 2022,Roobet Cup 2022,Mirage,23,25,fer,XANTARES,35-33,39-32
162,Imperial,Eternal Fire,1 - 2,Results for June 25th 2022,Roobet Cup 2022,Mirage,23,25,VINI,imoRR,32-35,32-36
163,Imperial,Eternal Fire,1 - 2,Results for June 25th 2022,Roobet Cup 2022,Mirage,23,25,boltz,xfl0ud,27-34,31-33
164,Imperial,Eternal Fire,1 - 2,Results for June 25th 2022,Roobet Cup 2022,Mirage,23,25,fnx,Calyx,24-36,29-34
165,Imperial,Eternal Fire,1 - 2,Results for June 25th 2022,Roobet Cup 2022,Vertigo,13,16,fer,XANTARES,27-18,19-18
166,Imperial,Eternal Fire,1 - 2,Results for June 25th 2022,Roobet Cup 2022,Vertigo,13,16,VINI,woxic,19-17,20-18
167,Imperial,Eternal Fire,1 - 2,Results for June 25th 2022,Roobet Cup 2022,Vertigo,13,16,fnx,Calyx,17-19,19-17
168,Imperial,Eternal Fire,1 - 2,Results for June 25th 2022,Roobet Cup 2022,Vertigo,13,16,boltz,imoRR,17-22,18-20
169,Imperial,Eternal Fire,1 - 2,Results for June 25th 2022,Roobet Cup 2022,Vertigo,13,16,FalleN,xfl0ud,12-21,20-20
170,Imperial,MOUZ,0 - 2,Results for June 23rd 2022,Roobet Cup 2022,Nuke,11,16,fer,torzsi,25-17,21-16
171,Imperial,MOUZ,0 - 2,Results for June 23rd 2022,Roobet Cup 2022,Nuke,11,16,boltz,frozen,15-16,21-17
172,Imperial,MOUZ,0 - 2,Results for June 23rd 2022,Roobet Cup 2022,Nuke,11,16,FalleN,Bymas,17-18,21-18
173,Imperial,MOUZ,0 - 2,Results for June 23rd 2022,Roobet Cup 2022,Nuke,11,16,VINI,JDC,17-19,15-18
174,Imperial,MOUZ,0 - 2,Results for June 23rd 2022,Roobet Cup 2022,Nuke,11,16,fnx,dexter,12-19,11-18
175,Imperial,MOUZ,0 - 2,Results for June 23rd 2022,Roobet Cup 2022,Inferno,7,16,VINI,frozen,15-16,22-12
176,Imperial,MOUZ,0 - 2,Results for June 23rd 2022,Roobet Cup 2022,Inferno,7,16,boltz,dexter,17-19,20-12
177,Imperial,MOUZ,0 - 2,Results for June 23rd 2022,Roobet Cup 2022,Inferno,7,16,FalleN,torzsi,9-15,17-9
178,Imperial,MOUZ,0 - 2,Results for June 23rd 2022,Roobet Cup 2022,Inferno,7,16,fnx,Bymas,6-17,17-10
179,Imperial,MOUZ,0 - 2,Results for June 23rd 2022,Roobet Cup 2022,Inferno,7,16,fer,JDC,10-19,10-14
180,Imperial,forZe,0 - 2,Results for June 22nd 2022,REPUBLEAGUE Season 3,Dust2,18,22,fer,shalfey,40-27,33-27
181,Imperial,forZe,0 - 2,Results for June 22nd 2022,REPUBLEAGUE Season 3,Dust2,18,22,boltz,zorte,27-26,29-23
182,Imperial,forZe,0 - 2,Results for June 22nd 2022,REPUBLEAGUE Season 3,Dust2,18,22,FalleN,Jerry,23-26,28-25
183,Imperial,forZe,0 - 2,Results for June 22nd 2022,REPUBLEAGUE Season 3,Dust2,18,22,fnx,Norwi,28-27,25-28
184,Imperial,forZe,0 - 2,Results for June 22nd 2022,REPUBLEAGUE Season 3,Dust2,18,22,VINI,KENSI,13-28,19-28
185,Imperial,forZe,0 - 2,Results for June 22nd 2022,REPUBLEAGUE Season 3,Mirage,7,16,FalleN,Jerry,11-19,22-13
186,Imperial,forZe,0 - 2,Results for June 22nd 2022,REPUBLEAGUE Season 3,Mirage,7,16,VINI,zorte,15-20,22-12
187,Imperial,forZe,0 - 2,Results for June 22nd 2022,REPUBLEAGUE Season 3,Mirage,7,16,boltz,KENSI,12-18,20-11
188,Imperial,forZe,0 - 2,Results for June 22nd 2022,REPUBLEAGUE Season 3,Mirage,7,16,fnx,shalfey,10-18,17-11
189,Imperial,forZe,0 - 2,Results for June 22nd 2022,REPUBLEAGUE Season 3,Mirage,7,16,fer,Norwi,7-19,13-9
190,Imperial,Enterprise,1 - 2,Results for June 21st 2022,REPUBLEAGUE Season 3,Mirage,9,16,VINI,h4rn,14-20,32-12
191,Imperial,Enterprise,1 - 2,Results for June 21st 2022,REPUBLEAGUE Season 3,Mirage,9,16,fer,manguss,13-19,20-12
